Status,Lift Name,Type,Capacity,Vertical Rise,Length,Line Speed,Drive,Ride Time,Resort,State,Ikon,Epic,Price,Season,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Lift capacity,Nightskiing,Summer skiing
Operating,Thunder Wolf,High Speed Quad,2400,1728,5802,1000,Bottom,5.8,big sky,mt,1,0,110,November - April,55,69,126,250,9,36283,No,No
Operating,Tweener,Platter,121,25,768,450,Bottom,1.7,big sky,mt,1,0,110,November - April,55,69,126,250,9,36283,No,No
Operating,White Otter,Double,,210,2200,,Bottom,7.5,big sky,mt,1,0,110,November - April,55,69,126,250,9,36283,No,No
Operating,Apollo,Triple,1500,229,1348,500,Bottom,2.7,bigrock,me,0,0,,,,,,,,,,
Operating,Gemini,Double,1000,,,,,,bigrock,me,0,0,,,,,,,,,,
Operating,,Double,1200,540,2844,400,,7.1,birch hill,ak,0,0,,,,,,,,,,
Operating,Chickory,Triple,,,,,Bottom,,bittersweet,mi,0,0,,,,,,,,,,
Operating,Creeping Myrtle,Double,,,,,Bottom,,bittersweet,mi,0,0,,,,,,,,,,
Operating,Hawthorne,Triple,1800,249,1070,400,Bottom,2.7,bittersweet,mi,0,0,,,,,,,,,,
Operating,Snow Flyer,High Speed Quad,2400,319,1812,1000,Bottom,1.8,bittersweet,mi,0,0,,,,,,,,,,
Operating,Sweet Express,High Speed Quad,,,,,Bottom,,bittersweet,mi,0,0,,,,,,,,,,
Operating,Sweet Pea,Triple,,,,,Bottom,,bittersweet,mi,0,0,,,,,,,,,,
Operating,Novice,Double,1000,,1100,,Bottom,,black mountain maine,me,0,0,,,,,,,,,,
Operating,Summit,Triple,1200,1136,4385,500,Bottom,8.8,black mountain maine,me,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,470,4400,,Bottom,,black mountain maine,me,0,0,,,,,,,,,,
Operating,East Bowl,Triple,1500,698,3023,450,Bottom,6.7,black mountain nh,nh,0,0,,,,,,,,,,
Operating,J-Bar,J-Bar,,,,,Bottom,,black mountain nh,nh,0,0,,,,,,,,,,
Operating,Platter,Platter,,,,,Bottom,,black mountain,nh,0,0,,,,,,,,,,
Operating,Summit,Double,900,1100,4360,500,Bottom,8.7,black mountain nh,nh,0,0,,,,,,,,,,
Operating,Crystal,Double,,1000,,,Top,,blacktail mountain,mt,0,0,,,,,,,,,,
Operating,Olympic,Triple,,550,,,Bottom,,blacktail mountain,mt,0,0,,,,,,,,,,
Operating,Thunderhead,Double,,1440,,,Top,,blacktail mountain,mt,0,0,,,,,,,,,,
Operating,Platter,Platter,,765,2413,,Bottom,,blizzard mountain,id,0,0,,,,,,,,,,
Operating,Double,Double,1200,318,1192,400,Bottom,3,blue hills,ma,0,0,,,,,,,,,,
Operating,Route 66,Double,1000,1000,4900,,Top,,blue knob,pa,0,0,,,,,,,,,,
Operating,High Hopes,Double,1000,971,4160,,Top,,blue knob,pa,0,0,,,,,,,,,,
Operating,Beginners,Triple,800,,1400,400,Top,3.5,blue knob,pa,0,0,,,,,,,,,,
Operating,Expressway,Triple,1300,751,2705,400,Top,,blue knob,pa,0,0,,,,,,,,,,
Operating,Challenge Express,High Speed Six,3000,1054,4299,1000,Bottom,4.3,blue mountain,pa,1,0,,,,,,,,,,
Operating,Comet Express,High Speed Quad,2400,1083,4487,1000,Bottom,4.5,blue mountain,pa,1,0,,,,,,,,,,
Operating,Main Street Express,High Speed Six,3000,980,4526,1000,Bottom,4.5,blue mountain,pa,1,0,,,,,,,,,,
Operating,Valley School,Triple,1200,120,898,300,Bottom,3,blue mountain,pa,1,0,,,,,,,,,,
Operating,Vista,Double,900,269,1242,465,,2.7,blue mountain,pa,1,0,,,,,,,,,,
Operating,1 Deer Point Express,High Speed Quad,2400,888,3800,1000,Bottom,3.8,bogus basin,id,0,0,,,,,,,,,,
Operating,2 Morning Star Express,High Speed Quad,2400,635,2960,1000,Top,3,bogus basin,id,0,0,,,,,,,,,,
Operating,3 Superior Express,High Speed Quad,2400,1448,3923,1000,Top,3.9,bogus basin,id,0,0,,,,,,,,,,
Operating,4 Showcase,Double,1200,702,3470,500,Bottom,6.9,bogus basin,id,0,0,,,,,,,,,,
Operating,5 Bitteroot,Double,1200,523,2566,450,Top,5.7,bogus basin,id,0,0,,,,,,,,,,
Operating,6 Pine Creek Express,High Speed Quad,2400,1792,5302,1000,Top,5.3,bogus basin,id,0,0,,,,,,,,,,
Operating,7 Coach,Double,,,,,Bottom,,bogus basin,id,0,0,,,,,,,,,,
Operating,Mid Mountain,Double,1000,312,1798,465,Bottom,3.9,bolton valley,vt,0,0,63,December - April,15,10,5,30,3,7200,Yes,No
Operating,Snowflake,Double,800,250,1230,350,Bottom,3.5,bolton valley,vt,0,0,63,December - April,15,10,5,30,3,7200,Yes,No
Operating,Timberline,Quad,2160,940,3790,465,Bottom,8.2,bolton valley,vt,0,0,63,December - April,15,10,5,30,3,7200,Yes,No
Operating,Vista,Quad,1400,955,4389,450,Bottom,9.8,bolton valley,vt,0,0,63,December - April,15,10,5,30,3,7200,Yes,No
Operating,Wilderness,Double,1000,963,4948,500,Bottom,9.9,bolton valley,vt,0,0,63,December - April,15,10,5,30,3,7200,Yes,No
Operating,49er,Triple,,,,,Top,,boreal,ca,0,0,,,,,,,,,,
Operating,Accelerator,High Speed Quad,2800,532,2525,886,Bottom,2.9,boreal,ca,0,0,,,,,,,,,,
Operating,California Cruiser,Quad,2400,124,901,300,Bottom,3,boreal,ca,0,0,,,,,,,,,,
Operating,Castle Peak,Quad,1900,185,1253,300,Bottom,4.2,boreal,ca,0,0,,,,,,,,,,
Operating,Cedar Ridge,Triple,,,,,Bottom,,boreal,ca,0,0,,,,,,,,,,
Operating,Flying Dutchman,Triple,1800,437,2388,450,Top,5.3,boreal,ca,0,0,,,,,,,,,,
Operating,Blue,Double,1200,406,1971,420,Bottom,4.7,bousquet mountain,ma,0,0,,,,,,,,,,
Operating,Yellow,Triple,1200,,,,Bottom,,bousquet mountain,ma,0,0,,,,,,,,,,
Operating,A,Double,1200,163,1110,400,Bottom,2.8,boyce park,pa,0,0,,,,,,,,,,
Operating,Amy's,Quad,,,,,Top,,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Camelot,Triple,1800,200,1488,400,Bottom,3.7,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Challenger,Quad,2400,360,1639,400,Top,4.1,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Heather Express,High Speed Quad,3000,500,2850,1000,Bottom,2.9,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Interconnect,Triple,,,,,Top,,boyne highlands,mi,1,0,,,,,,,,,,
Operating,MacGully,Triple,1500,504,2920,,Top,,boyne highlands,mi,1,0,,,,,,,,,,
Operating,North Face,Quad,,,,,Top,,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Valley,Triple,,,,,Top,,boyne highlands,mi,1,0,,,,,,,,,,
Operating,Alpine,Double,,,,,Bottom,,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Boyneland,Triple,,,,,Bottom,,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Disciples 8,High Speed Eight,3200,413,2684,1000,Bottom,2.7,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Hemlock,Double,,,,,Top,,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Meadows,Quad,1800,390,2251,450,Bottom,5,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Mountain Express,High Speed Six,3600,438,1941,1000,Top,1.9,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Ramshead,Quad,2400,351,2159,400,Top,5.4,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Superbowl,Quad,,,,,Top,,boyne mountain,mi,1,0,,,,,,,,,,
Operating,Victor,Quad,,,,,Top,,boyne mountain,mi,1,0,,,,,,,,,,
Operating,T-Bar,T-Bar,1200,193,759,470,Bottom,1.6,brantling,ny,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,brattleboro,vt,0,0,,,,,,,,,,
Operating,5,Double,1200,711,3583,500,Top,7.2,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,6,Double,1200,990,3400,500,Bottom,6.8,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,A,Triple,1800,621,4684,450,Top,10.4,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Beaver Run SuperChair,High Speed Quad,2800,1590,9048,1000,Top,9,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,BreckConnect Gondola,Gondola 8,2800,391,7595,1000,Top,7.6,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,C,Double,1130,1253,5796,500,Top,11.6,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Camelback,Platter,400,54,583,,Bottom,,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Colorado SuperChair,High Speed Six,3600,1325,6194,1000,Top,6.2,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Eldorado,Platter,,,,,Bottom,,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,E,Double,1200,940,3075,500,Top,6.2,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Falcon SuperChair,High Speed Six,3000,1400,5787,1000,Top,5.8,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Freedom SuperChair,High Speed Quad,2400,1036,5727,1000,Top,5.7,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Imperial SuperChair,High Speed Quad,1800,939,2714,1000,Bottom,2.7,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Independence SuperChair,High Speed Six,3000,1320,7149,1100,Top,6.5,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Kensho SuperChair,High Speed Six,3000,1502,5902,1000,Bottom,5.9,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Mercury SuperChair,High Speed Quad,2800,1466,7559,1100,Top,6.9,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Peak 8 SuperConnect,High Speed Quad,2800,1424,8377,1000,Top,8.4,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Quicksilver Super6,High Speed Six,3600,632,5577,1100,Top,5.1,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Rip's Ride,High Speed Quad,2000,306,1711,800,Top,2.1,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Rocky Mountain SuperChair,High Speed Quad,2800,1214,5455,1100,Top,5,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Snowflake,Double,1200,631,5322,510,Bottom,10.4,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,T-Bar,T-Bar,1200,1230,3954,722,Bottom,5.5,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Trygve's,Platter,350,76,729,300,Bottom,2.4,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Zendo,Quad,2000,338,2582,453,Top,5.7,breckenridge,co,0,1,140,November - April,28,60,65,153,5,43880,No,No
Operating,Bethlehem Express,High Speed Quad,2500,1010,4900,1000,Bottom,4.9,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Fabyan's Express,Triple,1790,825,3396,470,Bottom,7.2,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Learning Center,Quad,1700,89,828,320,Bottom,2.6,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Skyway,Gondola 8,1500,1298,5861,1181,Bottom,5,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Rosebrook Summit,High Speed Quad,2800,556,2455,1100,Bottom,2.2,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Telegraph,T-Bar,1007,394,2264,550,Bottom,4.1,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,West Mountain Express,High Speed Quad,2400,826,3802,1100,Bottom,3.5,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Zephyr Express,High Speed Quad,2000,1063,4160,1070,Bottom,3.9,bretton woods,nh,0,0,76,November - April,25,16,15,56,0,15406,Yes,No
Operating,Alpen Glow,Triple,1800,550,2366,500,Top,4.7,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Black Foot,Triple,1800,425,2240,475,Top,4.7,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Giant Steps Express,High Speed Quad,,,,,Top,,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Navajo Express,High Speed Quad,2400,622,4165,1000,Top,4.2,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Pioneer,Double,1200,139,1015,300,Bottom,3.4,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Roulette,Triple,1900,743,3080,500,Top,6.2,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,The Dunes,Triple,1800,542,2522,475,Top,5.3,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Wildflower,Triple,1800,579,2887,500,Top,5.8,brian head,ut,0,0,59,November - April,22,24,25,71,0,13200,Yes,No
Operating,Alpine,Triple,1800,831,4362,550,Bottom,7.9,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Bridger,Triple,1800,1427,3821,500,Bottom,7.6,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Pierre's Knob,Triple,1800,1175,4257,500,Bottom,8.5,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Powder Park,Triple,1800,863,3619,550,Bottom,6.6,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Secret,Platter,,,,,Bottom,,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Schlasman's,Double,,,,,Bottom,,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Snowflake,Triple,,,,,Bottom,,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Sunnyside,Quad,2400,660,3715,450,Top,8.3,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Virginia City,Triple,1800,517,3840,500,Top,7.7,bridger bowl,mt,0,0,49,December - April,20,26,25,71,5,11900,No,No
Operating,Great Western Express,High Speed Quad,2400,1730,6620,1000,Bottom,6.6,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Crest Express,High Speed Quad,2800,1196,5777,1000,Top,5.8,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Majestic,Quad,,,,,Top,,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Milly Express,High Speed Quad,2400,1109,3712,1000,Bottom,3.7,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Snake Creek Express,High Speed Quad,2400,996,4635,1000,,4.6,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Explorer,Triple,800,140,850,400,Bottom,2.1,brighton,ut,1,0,67,November - April,10,18,38,66,0,13200,Yes,No
Operating,Comet Express,High Speed Quad,2400,1106,4103,1000,Top,4.1,bristol mountain,ny,0,0,,,,,,,,,,
Operating,Galaxy Express,High Speed Quad,2400,1108,4200,1000,Top,4.2,bristol mountain,ny,0,0,,,,,,,,,,
Operating,Morning Star,Quad,2400,543,3110,425,Top,7.3,bristol mountain,ny,0,0,,,,,,,,,,
Operating,Rocket,Triple,1800,1197,4005,450,Bottom,8.9,bristol mountain,ny,0,0,,,,,,,,,,
Operating,Sunset,Double,1000,400,1771,450,Bottom,3.9,bristol mountain,ny,0,0,,,,,,,,,,
Operating,Alpine,Double,1200,672,2593,500,Bottom,5.2,bromley,vt,0,0,,,,,,,,,,
Operating,Blue Ribbon,Quad,1800,926,3200,450,Bottom,7.1,bromley,vt,0,0,,,,,,,,,,
Operating,East Meadow,Double,1200,385,2140,460,Bottom,4.7,bromley,vt,0,0,,,,,,,,,,
Operating,Lord's Prayer,T-Bar,,,,,Bottom,,bromley,vt,0,0,,,,,,,,,,
Operating,Plaza,Double,1000,321,1920,450,Bottom,4.3,bromley,vt,0,0,,,,,,,,,,
Operating,Sun,Double,1200,1213,4803,500,Bottom,9.6,bromley,vt,0,0,,,,,,,,,,
Operating,Sun Mountain Express,High Speed Quad,2400,1302,5444,1000,Bottom,5.4,bromley,vt,0,0,,,,,,,,,,
Operating,Blue Bird Express,High Speed Quad,2600,1576,5440,1000,Bottom,5.4,brundage,id,0,0,,,,,,,,,,
Operating,Centennial,Triple,1300,1653,6130,500,Top,12.3,brundage,id,0,0,,,,,,,,,,
Operating,Easy Street,Triple,1200,117,705,300,Bottom,2.4,brundage,id,0,0,,,,,,,,,,
Operating,Bear,Triple,1800,612,2388,450,Bottom,5.3,brundage,id,0,0,,,,,,,,,,
Operating,Lakeview,Triple,1800,805,3175,450,Top,7.1,brundage,id,0,0,,,,,,,,,,
Operating,2,Quad,2400,266,1113,375,Bottom,3,buck hill,mn,0,0,,,,,,,,,,
Operating,4,Quad,2400,251,1194,360,Bottom,3.3,buck hill,mn,0,0,,,,,,,,,,
Operating,5,Triple,1500,145,1020,350,Bottom,2.9,buck hill,mn,0,0,,,,,,,,,,
Operating,Bear Track,Double,1200,146,663,450,Bottom,1.5,buena vista,mn,0,0,,,,,,,,,,
Operating,Continental Divide,Triple,1800,344,1257,450,Bottom,2.8,buena vista,mn,0,0,,,,,,,,,,
Operating,Sunnyside,Double,1380,231,1059,450,Bottom,2.4,buena vista,mn,0,0,,,,,,,,,,
Operating,Buffalo,T-Bar,1100,358,1845,,Top,,buffalo ski center,ny,0,0,,,,,,,,,,
Operating,Old Sitz,T-Bar,1200,255,955,450,Top,2.1,buffalo ski center,ny,0,0,,,,,,,,,,
Operating,Sitzmarker,Double,,,,,Top,,buffalo ski center,ny,0,0,,,,,,,,,,
Operating,Tamarack,Double,1200,465,2718,450,Bottom,6,buffalo ski center,ny,0,0,,,,,,,,,,
Operating,J-Bar,J-Bar,600,84,760,450,Bottom,1.7,burke mountain,vt,0,0,,,,,,,,,,
Operating,Mid Burke Express,High Speed Quad,2200,1581,5890,1000,Top,5.9,burke mountain,vt,0,0,,,,,,,,,,
Operating,D-Bar,T-Bar,600,1096,3273,500,Bottom,6.6,burke mountain,vt,0,0,,,,,,,,,,
Operating,Sherburne Express,High Speed Quad,2400,563,3807,1000,Top,3.8,burke mountain,vt,0,0,,,,,,,,,,
Operating,West Buttermilk Express,High Speed Quad,1200,1189,5743,1000,Top,5.7,buttermilk,co,0,0,,,,,,,,,,
Operating,Panda Peak,Double,1200,105,1035,480,Top,2.2,buttermilk,co,0,0,,,,,,,,,,
Operating,Summit Express,High Speed Quad,1800,1829,9581,1100,Top,8.7,buttermilk,co,0,0,,,,,,,,,,
Operating,Tiehack Express,High Speed Quad,1800,1663,6813,1000,Top,6.8,buttermilk,co,0,0,,,,,,,,,,
Operating,East Peak,Triple,1315,374,2066,360,Bottom,5.7,caberfae peaks,mi,0,0,,,,,,,,,,
Operating,North Peak,Quad,2130,419,1720,400,Bottom,4.3,caberfae peaks,mi,0,0,,,,,,,,,,
Operating,South Peak,Triple,1800,367,1418,400,Bottom,3.5,caberfae peaks,mi,0,0,,,,,,,,,,
Operating,Vista,Triple,1417,429,1638,450,Bottom,3.6,caberfae peaks,mi,0,0,,,,,,,,,,
Operating,Sky Ride,Triple,1000,3,1355,200,Top,6.8,cal expo,ca,0,0,,,,,,,,,,
Operating,Double,Double,900,228,1123,401,,2.8,camden snowbowl,me,0,0,,,,,,,,,,
Operating,Triple,Triple,1600,826,3877,450,,8.6,camden snowbowl,me,0,0,,,,,,,,,,
Operating,Bailey,Double,1200,654,2531,425,Bottom,6,camelback,pa,1,0,,,,,,,,,,
Operating,Black Bear 6,High Speed Six,3000,667,2654,1000,Top,2.7,camelback,pa,1,0,,,,,,,,,,
Operating,Cleopatra,Triple,1600,645,2414,,Bottom,,camelback,pa,1,0,,,,,,,,,,
Operating,Glen,Double,,,,,Bottom,,camelback,pa,1,0,,,,,,,,,,
Operating,Marc Antony,Double,1200,700,2481,450,Bottom,5.5,camelback,pa,1,0,,,,,,,,,,
Operating,Meadows,Triple,1800,378,1707,400,Bottom,4.3,camelback,pa,1,0,,,,,,,,,,
Operating,Raceway,Triple,1800,451,1771,450,Bottom,3.9,camelback,pa,1,0,,,,,,,,,,
Operating,Stevenson Express,High Speed Quad,2400,797,2686,886,Bottom,3,camelback,pa,1,0,,,,,,,,,,
Operating,Sunbowl,Quad,2368,128,1116,450,Bottom,2.5,camelback,pa,1,0,,,,,,,,,,
Operating,,Platter,212,200,1000,354,Bottom,2.8,camp ethan allen,vt,0,0,,,,,,,,,,
Operating,Double,Double,1000,313,1481,400,Bottom,3.7,campton mountain,nh,0,0,,,,,,,,,,
Operating,Aerial Tram,Tram 70,700,2021,5349,1500,Bottom,3.6,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Brookside,Triple,1400,105,790,350,Bottom,2.3,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Cannonball Express,Quad,2400,880,2460,450,Top,5.5,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Eagle Cliff,Triple,1500,,,,Bottom,,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Mittersill,Double,1000,1280,4025,500,Bottom,8.1,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Peabody Express,High Speed Quad,2500,1318,5251,1000,Bottom,5.3,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Tuckerbrook,Quad,2400,281,1324,400,Bottom,3.3,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Zoomer,Triple,1800,630,1640,425,Bottom,3.9,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Valar,T-Bar,1195,731,2300,690,Bottom,3.3,cannon mountain,nh,0,0,,,,,,,,,,
Operating,Double,Double,1200,182,1240,465,Bottom,2.7,cannonsburg,mi,0,0,,,,,,,,,,
Operating,Quad,Quad,2100,250,1325,400,Bottom,3.3,cannonsburg,mi,0,0,,,,,,,,,,
Operating,Triple,Triple,1200,485,2748,420,Bottom,6.5,cannonsburg,mi,0,0,,,,,,,,,,
Operating,Catamount,Quad,,,,,Bottom,,catamount ma,ny,0,0,,,,,,,,,,
Operating,Glade,Triple,,,,,Bottom,,catamount ma,ny,0,0,,,,,,,,,,
Operating,Ridge,Quad,,,,,Bottom,,catamount ma,ny,0,0,,,,,,,,,,
Operating,Meadows,Triple,,,,,Bottom,,catamount ma,ny,0,0,,,,,,,,,,
Operating,Promenade,Triple,1800,529,2154,500,Bottom,4.3,catamount ma,ny,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,800,450,1800,,Bottom,,cazenovia ski club,ny,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,cedar pass,ca,0,0,,,,,,,,,,
Operating,Sundola,Double,,,,,North,,central washington state fair,wa,0,0,,,,,,,,,,
Operating,Gateway,Triple,,,,,Top,,cherry peak,ut,0,0,,,,,,,,,,
Operating,Summit,Triple,,,,,Top,,cherry peak,ut,0,0,,,,,,,,,,
Operating,Vista,Triple,,,,,Top,,cherry peak,ut,0,0,,,,,,,,,,
Operating,Chester,Double,960,175,,,Top,,chester bowl,mn,0,0,,,,,,,,,,
Operating,Mountaineer Skyride,Quad,,,,210,Bottom,,cheyenne mountain zoo,co,0,0,,,,,,,,,,
Operating,1 Summit,Triple,,1154,5265,,Top,,china peak,ca,0,0,,,,,,,,,,
Operating,2 Buckhorn,Quad,,,,,Top,,china peak,ca,0,0,,,,,,,,,,
Operating,4 Park,Triple,1800,536,2458,350,Top,7,china peak,ca,0,0,,,,,,,,,,
Operating,5 Peak,Triple,1400,904,2980,450,Bottom,6.6,china peak,ca,0,0,,,,,,,,,,
Operating,6 Canyon,Double,,,,,Top,,china peak,ca,0,0,,,,,,,,,,
Operating,7 Lakeview,Triple,,,,,Bottom,,china peak,ca,0,0,,,,,,,,,,
Operating,Chairlift,Double,1200,590,2256,450,Bottom,5,cloudcroft,nm,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,cochrans,vt,0,0,,,,,,,,,,
Operating,Chair 1,Double,1200,383,1924,465,Bottom,4.1,cockaigne,ny,0,0,,,,,,,,,,
Operating,Chair 2,Double,1050,396,2516,465,Bottom,5.4,cockaigne,ny,0,0,,,,,,,,,,
Operating,J-Bar,J-Bar,600,99,705,275,Bottom,2.6,cockaigne,ny,0,0,,,,,,,,,,
Operating,Barnstormer,Double,,,,,Top,,coffee mill,mn,0,0,,,,,,,,,,
Operating,Run of the Mill,Double,1200,366,1087,375,Bottom,2.9,coffee mill,mn,0,0,,,,,,,,,,
Operating,Homestead,Double,1200,338,1279,450,Top,2.8,cooper spur,or,0,0,,,,,,,,,,
Operating,Alpine,Double,1200,1726,5586,500,Top,11.2,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,American Eagle,Chondola 6/8,3400,1484,6211,1000,Top,6.2,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,American Flyer,High Speed Six,3200,1904,9886,1000,Top,9.9,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Blackjack,Double,,744,,,Top,5.5,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Celebrity Ridge,Platter,534,263,879,300,Bottom,2.9,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Excelerator,High Speed Quad,2450,846,3216,1100,Top,2.9,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Gem,Platter,900,70,618,480,Bottom,1.3,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Kokomo Express,High Speed Quad,1800,362,2923,800,Top,3.7,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Lumberjack,Triple,1800,702,4300,500,Bottom,8.6,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Mountain Chief,Double,1200,814,2365,500,Bottom,4.7,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Pitchfork,Double,1200,66,535,500,Bottom,1.1,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Rendezvous,Triple,2000,502,3367,550,Bottom,6.1,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Resolution,Triple,1800,1417,4381,500,Top,8.8,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
Operating,Sierra,Triple,1200,773,3108,475,Bottom,6.5,copper mountain,co,1,0,89,November - April,30,40,56,126,0,29084,No,No
